"itemsTagged","street","rubbishType","day","city","state","lat","long","date","time","is_litter"
1,"Broadway St","paper","Wed","Redwood City","CA","37.48642068","-122.2294971",2020-02-12,2020-02-12 16:04:39,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48618216","-122.2300871",2020-02-11,2020-02-11 19:09:46,1
1,"Hamilton St","unknown","Tue","Redwood City","CA","37.48613311","-122.2301374",2020-02-11,2020-02-11 19:08:50,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48615491","-122.230133",2020-02-11,2020-02-11 19:08:48,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48616359","-122.2301191",2020-02-11,2020-02-11 19:08:44,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48619041","-122.2300906",2020-02-11,2020-02-11 19:08:34,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48617602","-122.2300849",2020-02-11,2020-02-11 19:08:09,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48616635","-122.2300697",2020-02-11,2020-02-11 19:07:56,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48612868","-122.2301183",2020-02-11,2020-02-11 19:07:32,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48628473","-122.2292065",2020-02-11,2020-02-11 19:07:24,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48613116","-122.2301456",2020-02-11,2020-02-11 19:07:20,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48611389","-122.2291428",2020-02-11,2020-02-11 19:07:03,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48609354","-122.2291544",2020-02-11,2020-02-11 19:06:58,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48608389","-122.2291616",2020-02-11,2020-02-11 19:06:54,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48606072","-122.2291687",2020-02-11,2020-02-11 19:06:49,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48612046","-122.2301488",2020-02-11,2020-02-11 19:06:31,1
1,"Middlefield Rd","unknown","Tue","Redwood City","CA","37.48575804","-122.2290683",2020-02-11,2020-02-11 19:06:13,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.4861015","-122.2301153",2020-02-11,2020-02-11 19:06:00,1
1,"Middlefield Rd","unknown","Tue","Redwood City","CA","37.4855663","-122.2290951",2020-02-11,2020-02-11 19:05:48,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48605628","-122.230085",2020-02-11,2020-02-11 19:05:45,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48605051","-122.2300789",2020-02-11,2020-02-11 19:05:40,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48605157","-122.2301089",2020-02-11,2020-02-11 19:05:36,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48607514","-122.23008",2020-02-11,2020-02-11 19:05:29,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48609497","-122.2300865",2020-02-11,2020-02-11 19:05:23,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48609111","-122.2300979",2020-02-11,2020-02-11 19:05:16,1
1,"Middlefield Rd","unknown","Tue","Redwood City","CA","37.48559711","-122.229089",2020-02-11,2020-02-11 19:05:16,1
1,"Middlefield Rd","food","Tue","Redwood City","CA","37.4856192","-122.2290987",2020-02-11,2020-02-11 19:05:14,1
1,"Middlefield Rd","food","Tue","Redwood City","CA","37.48563204","-122.229092",2020-02-11,2020-02-11 19:05:11,1
1,"Middlefield Rd","food","Tue","Redwood City","CA","37.48564902","-122.2290836",2020-02-11,2020-02-11 19:05:06,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48564548","-122.2290839",2020-02-11,2020-02-11 19:05:03,1
1,"Middlefield Rd","food","Tue","Redwood City","CA","37.48564618","-122.2290805",2020-02-11,2020-02-11 19:04:58,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48570501","-122.2290923",2020-02-11,2020-02-11 19:04:46,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48570471","-122.2290637",2020-02-11,2020-02-11 19:04:43,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48579836","-122.2290305",2020-02-11,2020-02-11 19:04:26,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48614549","-122.2301669",2020-02-11,2020-02-11 19:04:21,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48616646","-122.230152",2020-02-11,2020-02-11 19:04:18,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.4858819","-122.2290617",2020-02-11,2020-02-11 19:04:14,1
1,"Middlefield Rd","unknown","Tue","Redwood City","CA","37.48587335","-122.2290676",2020-02-11,2020-02-11 19:03:54,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48587351","-122.2290531",2020-02-11,2020-02-11 19:03:48,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48593669","-122.2290905",2020-02-11,2020-02-11 19:03:41,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.4859426","-122.2291023",2020-02-11,2020-02-11 19:03:30,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48598396","-122.2301515",2020-02-11,2020-02-11 19:03:30,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48596","-122.2291017",2020-02-11,2020-02-11 19:03:25,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48594066","-122.2301494",2020-02-11,2020-02-11 19:03:19,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48595011","-122.230107",2020-02-11,2020-02-11 19:03:09,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48601269","-122.2291109",2020-02-11,2020-02-11 19:03:06,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48603121","-122.2291719",2020-02-11,2020-02-11 19:03:02,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48598296","-122.2300376",2020-02-11,2020-02-11 19:02:54,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48598232","-122.2300338",2020-02-11,2020-02-11 19:02:54,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48629689","-122.2291398",2020-02-11,2020-02-11 19:02:26,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48597585","-122.230063",2020-02-11,2020-02-11 19:02:25,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48633066","-122.2291498",2020-02-11,2020-02-11 19:02:22,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48635298","-122.229169",2020-02-11,2020-02-11 19:02:18,1
1,"Middlefield Rd","plastic","Tue","Redwood City","CA","37.48636392","-122.2291588",2020-02-11,2020-02-11 19:02:14,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48600598","-122.2300458",2020-02-11,2020-02-11 19:02:07,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48601455","-122.2300456",2020-02-11,2020-02-11 19:02:02,1
1,"Middlefield Rd","plastic","Tue","Redwood City","CA","37.48636301","-122.2291765",2020-02-11,2020-02-11 19:02:01,1
1,"Hamilton St","unknown","Tue","Redwood City","CA","37.48601218","-122.2300422",2020-02-11,2020-02-11 19:02:01,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48636839","-122.2291681",2020-02-11,2020-02-11 19:01:57,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48599358","-122.2300274",2020-02-11,2020-02-11 19:01:55,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48637402","-122.2291769",2020-02-11,2020-02-11 19:01:55,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48637441","-122.2291904",2020-02-11,2020-02-11 19:01:50,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.4859885","-122.2300502",2020-02-11,2020-02-11 19:01:47,1
1,"Hamilton St","unknown","Tue","Redwood City","CA","37.48598285","-122.2300479",2020-02-11,2020-02-11 19:01:46,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48600932","-122.2300679",2020-02-11,2020-02-11 19:01:36,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48601858","-122.2300755",2020-02-11,2020-02-11 19:01:35,1
1,"Middlefield Rd","plastic","Tue","Redwood City","CA","37.48646173","-122.2291183",2020-02-11,2020-02-11 19:01:26,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48602898","-122.2300929",2020-02-11,2020-02-11 19:01:25,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48605669","-122.2300992",2020-02-11,2020-02-11 19:01:17,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48652011","-122.2290168",2020-02-11,2020-02-11 19:01:13,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48654195","-122.2289897",2020-02-11,2020-02-11 19:01:10,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48655005","-122.2289028",2020-02-11,2020-02-11 19:01:02,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.4865836","-122.228863",2020-02-11,2020-02-11 19:00:55,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48612749","-122.2300905",2020-02-11,2020-02-11 19:00:42,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48612722","-122.2300958",2020-02-11,2020-02-11 19:00:41,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48654644","-122.2286369",2020-02-11,2020-02-11 19:00:29,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48613233","-122.2300494",2020-02-11,2020-02-11 19:00:26,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.4861267","-122.2300547",2020-02-11,2020-02-11 19:00:25,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48652346","-122.2285913",2020-02-11,2020-02-11 19:00:21,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48615462","-122.2300578",2020-02-11,2020-02-11 19:00:21,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48613995","-122.2300851",2020-02-11,2020-02-11 19:00:13,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48614135","-122.2301256",2020-02-11,2020-02-11 19:00:08,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48617578","-122.2301202",2020-02-11,2020-02-11 18:59:58,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48618145","-122.2301154",2020-02-11,2020-02-11 18:59:58,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48652826","-122.2284133",2020-02-11,2020-02-11 18:59:57,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48654137","-122.2284038",2020-02-11,2020-02-11 18:59:54,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48621486","-122.2300661",2020-02-11,2020-02-11 18:59:50,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48618757","-122.2300695",2020-02-11,2020-02-11 18:59:47,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48657217","-122.2283689",2020-02-11,2020-02-11 18:59:42,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.4862392","-122.2300605",2020-02-11,2020-02-11 18:59:40,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48626681","-122.2300699",2020-02-11,2020-02-11 18:59:34,1
1,"Hamilton St","unknown","Tue","Redwood City","CA","37.48626483","-122.2300684",2020-02-11,2020-02-11 18:59:33,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.4862552","-122.2300416",2020-02-11,2020-02-11 18:59:24,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48629554","-122.2300642",2020-02-11,2020-02-11 18:59:19,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48631375","-122.230116",2020-02-11,2020-02-11 18:59:12,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48631134","-122.2300812",2020-02-11,2020-02-11 18:59:11,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48649844","-122.2286284",2020-02-11,2020-02-11 18:59:10,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48649231","-122.2286858",2020-02-11,2020-02-11 18:59:07,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48628077","-122.2300823",2020-02-11,2020-02-11 18:58:58,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48651136","-122.2287661",2020-02-11,2020-02-11 18:58:56,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.4865475","-122.2288438",2020-02-11,2020-02-11 18:58:46,1
1,"Hamilton St","unknown","Tue","Redwood City","CA","37.48629605","-122.2300692",2020-02-11,2020-02-11 18:58:44,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.4863377","-122.23005",2020-02-11,2020-02-11 18:58:36,1
1,"Broadway St","food","Tue","Redwood City","CA","37.48637757","-122.2300244",2020-02-11,2020-02-11 18:58:32,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.4866228","-122.2290466",2020-02-11,2020-02-11 18:58:29,1
1,"Middlefield Rd","paper","Tue","Redwood City","CA","37.48663019","-122.2290597",2020-02-11,2020-02-11 18:58:26,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48644526","-122.2299898",2020-02-11,2020-02-11 18:58:17,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.4864305","-122.2299576",2020-02-11,2020-02-11 18:58:11,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48644003","-122.2299653",2020-02-11,2020-02-11 18:58:06,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48643301","-122.2299843",2020-02-11,2020-02-11 18:57:53,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.4863905","-122.2299749",2020-02-11,2020-02-11 18:57:42,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48713807","-122.2290985",2020-02-11,2020-02-11 18:57:38,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48639784","-122.2299413",2020-02-11,2020-02-11 18:57:33,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.4871421","-122.2290893",2020-02-11,2020-02-11 18:57:32,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48715547","-122.2290906",2020-02-11,2020-02-11 18:57:24,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.4864381","-122.2299493",2020-02-11,2020-02-11 18:57:21,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48644237","-122.2299399",2020-02-11,2020-02-11 18:57:14,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.4864467","-122.229944",2020-02-11,2020-02-11 18:57:09,1
1,"Middlefield Rd","unknown","Tue","Redwood City","CA","37.48726479","-122.2291399",2020-02-11,2020-02-11 18:57:08,1
1,"Middlefield Rd","unknown","Tue","Redwood City","CA","37.4872637","-122.2291248",2020-02-11,2020-02-11 18:57:05,1
1,"Middlefield Rd","plastic","Tue","Redwood City","CA","37.48726714","-122.2291091",2020-02-11,2020-02-11 18:57:02,1
1,"Middlefield Rd","plastic","Tue","Redwood City","CA","37.48734226","-122.2291369",2020-02-11,2020-02-11 18:56:52,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48734967","-122.2291687",2020-02-11,2020-02-11 18:56:50,1
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA","37.48737213","-122.2292098",2020-02-11,2020-02-11 18:56:41,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48643504","-122.229926",2020-02-11,2020-02-11 18:56:28,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48644159","-122.2299221",2020-02-11,2020-02-11 18:56:24,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48744284","-122.2293537",2020-02-11,2020-02-11 18:56:16,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48735118","-122.2293883",2020-02-11,2020-02-11 18:55:58,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48736771","-122.229495",2020-02-11,2020-02-11 18:55:49,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48739216","-122.2295432",2020-02-11,2020-02-11 18:55:43,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48736377","-122.2297333",2020-02-11,2020-02-11 18:55:25,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48654698","-122.2299399",2020-02-11,2020-02-11 18:55:11,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48654617","-122.2299415",2020-02-11,2020-02-11 18:55:10,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48654648","-122.2299408",2020-02-11,2020-02-11 18:55:10,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48654571","-122.2299413",2020-02-11,2020-02-11 18:55:09,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48657957","-122.2299242",2020-02-11,2020-02-11 18:54:44,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48657601","-122.2299276",2020-02-11,2020-02-11 18:54:40,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48657218","-122.2299319",2020-02-11,2020-02-11 18:54:39,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865685","-122.2299367",2020-02-11,2020-02-11 18:54:38,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48657074","-122.2299325",2020-02-11,2020-02-11 18:54:38,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865685","-122.2299367",2020-02-11,2020-02-11 18:54:37,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48655969","-122.2299406",2020-02-11,2020-02-11 18:54:34,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48655712","-122.2299386",2020-02-11,2020-02-11 18:54:33,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48655687","-122.2299378",2020-02-11,2020-02-11 18:54:32,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48655482","-122.2299372",2020-02-11,2020-02-11 18:54:31,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48741015","-122.2296198",2020-02-11,2020-02-11 18:54:22,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48743406","-122.2294053",2020-02-11,2020-02-11 18:54:00,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48742029","-122.2294058",2020-02-11,2020-02-11 18:53:57,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48715927","-122.2293634",2020-02-11,2020-02-11 18:53:25,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48722176","-122.2294391",2020-02-11,2020-02-11 18:53:15,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48716248","-122.2295047",2020-02-11,2020-02-11 18:53:11,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48673211","-122.2300538",2020-02-11,2020-02-11 18:53:11,1
1,"Jefferson Ave","unknown","Tue","Redwood City","CA","37.48743751","-122.2290049",2020-02-11,2020-02-11 18:53:07,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48704939","-122.2300895",2020-02-11,2020-02-11 18:52:34,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48719697","-122.2301106",2020-02-11,2020-02-11 18:52:20,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48726498","-122.2301079",2020-02-11,2020-02-11 18:52:05,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48728356","-122.2301141",2020-02-11,2020-02-11 18:51:55,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48731714","-122.2301102",2020-02-11,2020-02-11 18:51:46,1
1,"Hamilton St","unknown","Tue","Redwood City","CA","37.48739321","-122.2302315",2020-02-11,2020-02-11 18:51:26,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4871512","-122.2293383",2020-02-11,2020-02-11 18:51:18,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48714215","-122.2293469",2020-02-11,2020-02-11 18:51:13,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48714172","-122.229369",2020-02-11,2020-02-11 18:51:11,1
1,"Hamilton St","paper","Tue","Redwood City","CA","37.48721785","-122.2302335",2020-02-11,2020-02-11 18:51:09,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48712795","-122.2293612",2020-02-11,2020-02-11 18:51:08,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48716006","-122.2293521",2020-02-11,2020-02-11 18:51:02,1
1,"Hamilton St","plastic","Tue","Redwood City","CA","37.48716265","-122.230272",2020-02-11,2020-02-11 18:50:56,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48712494","-122.2293341",2020-02-11,2020-02-11 18:50:54,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48711115","-122.2293411",2020-02-11,2020-02-11 18:50:52,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48712299","-122.2293434",2020-02-11,2020-02-11 18:50:49,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48711544","-122.2302692",2020-02-11,2020-02-11 18:50:44,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48713009","-122.2293773",2020-02-11,2020-02-11 18:50:40,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48716474","-122.2293728",2020-02-11,2020-02-11 18:50:38,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48704215","-122.2293426",2020-02-11,2020-02-11 18:50:19,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48703377","-122.229358",2020-02-11,2020-02-11 18:50:15,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48706156","-122.2293468",2020-02-11,2020-02-11 18:50:12,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48684383","-122.2302296",2020-02-11,2020-02-11 18:49:57,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48686932","-122.2293019",2020-02-11,2020-02-11 18:49:45,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48674638","-122.2302623",2020-02-11,2020-02-11 18:49:40,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48682907","-122.2293188",2020-02-11,2020-02-11 18:49:36,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48682757","-122.2293163",2020-02-11,2020-02-11 18:49:34,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48684108","-122.2293037",2020-02-11,2020-02-11 18:49:30,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48683416","-122.2293005",2020-02-11,2020-02-11 18:49:28,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48686093","-122.2292932",2020-02-11,2020-02-11 18:49:25,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48686763","-122.2292962",2020-02-11,2020-02-11 18:49:22,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48675404","-122.230239",2020-02-11,2020-02-11 18:48:57,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48669811","-122.2292844",2020-02-11,2020-02-11 18:48:53,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48651462","-122.2303996",2020-02-11,2020-02-11 18:45:32,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48651255","-122.2303921",2020-02-11,2020-02-11 18:45:30,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48654488","-122.2305011",2020-02-11,2020-02-11 18:45:20,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.48647684","-122.2307004",2020-02-11,2020-02-11 18:44:53,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48648809","-122.230729",2020-02-11,2020-02-11 18:44:50,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:38:21,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48639084","-122.2313535",2020-02-11,2020-02-11 18:37:42,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48640713","-122.2313901",2020-02-11,2020-02-11 18:37:36,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48635916","-122.2317773",2020-02-11,2020-02-11 18:36:44,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48634231","-122.2317747",2020-02-11,2020-02-11 18:36:41,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48638289","-122.2307808",2020-02-11,2020-02-11 18:34:47,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48640501","-122.2306273",2020-02-11,2020-02-11 18:34:28,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48640765","-122.2306312",2020-02-11,2020-02-11 18:34:25,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48641645","-122.2306399",2020-02-11,2020-02-11 18:34:21,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48643446","-122.2306388",2020-02-11,2020-02-11 18:34:18,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48644129","-122.2306366",2020-02-11,2020-02-11 18:34:16,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48647244","-122.2306385",2020-02-11,2020-02-11 18:34:13,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48648923","-122.2305665",2020-02-11,2020-02-11 18:34:01,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48631156","-122.2301749",2020-02-11,2020-02-11 18:33:11,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48631643","-122.2302084",2020-02-11,2020-02-11 18:33:03,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:32:55,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:32:52,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48631544","-122.2302213",2020-02-11,2020-02-11 18:32:50,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:32:47,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48630761","-122.2301968",2020-02-11,2020-02-11 18:32:39,1
1,"Hamilton St","tobacco","Tue","Redwood City","CA","37.48629832","-122.2301451",2020-02-11,2020-02-11 18:32:33,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.4863779","-122.2300222",2020-02-11,2020-02-11 18:32:21,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:31:59,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:28:05,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:26:52,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48642456","-122.2300431",2020-02-11,2020-02-11 18:26:31,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.4865886","-122.2300135",2020-02-11,2020-02-11 18:25:56,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48660289","-122.230019",2020-02-11,2020-02-11 18:25:50,1
1,"Broadway St","paper","Tue","Redwood City","CA","37.48659556","-122.2299952",2020-02-11,2020-02-11 18:25:48,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.48654947","-122.2300185",2020-02-11,2020-02-11 18:25:25,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:25:08,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48657568","-122.2300015",2020-02-11,2020-02-11 18:25:08,1
1,"Broadway St","tobacco","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:25:00,1
1,"Broadway St","unknown","Tue","Redwood City","CA","37.4865909","-122.229659",2020-02-11,2020-02-11 18:24:59,1
1,"Broadway St","plastic","Tue","Redwood City","CA","37.48662021","-122.2299933",2020-02-11,2020-02-11 18:24:55,1
