"itemsTagged","street","rubbishType","day","city","state","lat","long","date","time","is_litter","cent_id","obj_id","closest_cent","cent_type","distance"
1,"Hamilton St","plastic","Wed","Redwood City","CA",37.48587507,-122.229976,"2020-02-12","2020-02-12 18:51:48",1,-1,535,79,"trashCan",15.5276542840804
1,"Hamilton St","plastic","Wed","Redwood City","CA",37.48589735,-122.2299635,"2020-02-12","2020-02-12 18:51:48",1,-1,536,79,"trashCan",15.789241695123
1,"Hamilton St","plastic","Wed","Redwood City","CA",37.48584026,-122.2299863,"2020-02-12","2020-02-12 18:51:41",1,-1,537,79,"trashCan",16.6965544135717
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48590199,-122.2299808,"2020-02-12","2020-02-12 18:51:11",1,-1,538,79,"trashCan",14.1816231994433
1,"Hamilton St","paper","Wed","Redwood City","CA",37.48593716,-122.2300391,"2020-02-12","2020-02-12 18:50:48",1,-1,539,79,"trashCan",8.68657212101395
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48593087,-122.2300164,"2020-02-12","2020-02-12 18:50:41",1,-1,540,79,"trashCan",10.6661090765267
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48594243,-122.2300145,"2020-02-12","2020-02-12 18:50:32",1,-1,541,79,"trashCan",10.909852074933
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48596632,-122.2300259,"2020-02-12","2020-02-12 18:50:25",1,-1,542,79,"trashCan",10.5843563093981
1,"Hamilton St","paper","Wed","Redwood City","CA",37.4859972,-122.2300613,"2020-02-12","2020-02-12 18:50:20",1,-1,543,79,"trashCan",9.95083990613962
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48604383,-122.2301273,"2020-02-12","2020-02-12 18:50:02",1,-1,544,79,"trashCan",12.5663833540293
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48606878,-122.2301449,"2020-02-12","2020-02-12 18:49:54",1,-1,545,79,"trashCan",15.3221243840966
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48609264,-122.2301828,"2020-02-12","2020-02-12 18:49:43",1,-1,546,79,"trashCan",18.4055879346203
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48617452,-122.2301274,"2020-02-12","2020-02-12 18:49:29",1,-1,547,79,"trashCan",27.0552530108155
1,"Hamilton St","tobacco","Wed","Redwood City","CA",37.48620468,-122.2300946,"2020-02-12","2020-02-12 18:49:19",1,-1,548,38,"trashCan",27.1269429896138
1,"Hamilton St","paper","Wed","Redwood City","CA",37.48633507,-122.2300784,"2020-02-12","2020-02-12 18:48:48",1,-1,549,35,"recyclingCan",2.02699578018602
1,"Hamilton St","paper","Wed","Redwood City","CA",37.48631872,-122.2301033,"2020-02-12","2020-02-12 18:48:41",1,-1,550,36,"recyclingCan",4.63183069624762
1,"Broadway St","tobacco","Wed","Redwood City","CA",37.48635425,-122.2299911,"2020-02-12","2020-02-12 18:48:40",1,-1,551,75,"trashCan",22.2267937694146
1,"Broadway St","tobacco","Wed","Redwood City","CA",37.48632022,-122.2300195,"2020-02-12","2020-02-12 18:48:40",1,-1,552,38,"trashCan",24.336545628309
1,"Broadway St","tobacco","Wed","Redwood City","CA",37.48631934,-122.2300236,"2020-02-12","2020-02-12 18:48:40",1,-1,553,38,"trashCan",24.5905703879584
1,"Broadway St","food","Wed","Redwood City","CA",37.48644078,-122.229739,"2020-02-12","2020-02-12 18:48:39",1,-1,554,75,"trashCan",5.66183499127765
1,"Broadway St","tobacco","Wed","Redwood City","CA",37.48644078,-122.229739,"2020-02-12","2020-02-12 18:47:30",1,-1,555,75,"trashCan",5.66183499127765
1,"Broadway St","plastic","Wed","Redwood City","CA",37.48643913,-122.2295709,"2020-02-12","2020-02-12 16:05:09",1,-1,556,69,"trashCan",2.30888978738629
1,"Broadway St","paper","Wed","Redwood City","CA",37.48644834,-122.2295323,"2020-02-12","2020-02-12 16:05:00",1,-1,557,58,"trashCan",0.462220532457959
1,"Broadway St","paper","Wed","Redwood City","CA",37.48644876,-122.2295256,"2020-02-12","2020-02-12 16:04:59",1,-1,558,58,"trashCan",0.151596811649886
1,"Broadway St","paper","Wed","Redwood City","CA",37.48644726,-122.2295254,"2020-02-12","2020-02-12 16:04:57",1,-1,559,58,"trashCan",0.272256643630299
1,"Broadway St","paper","Wed","Redwood City","CA",37.48645049,-122.2295206,"2020-02-12","2020-02-12 16:04:54",1,-1,560,58,"trashCan",0.59971790156171
1,"Broadway St","paper","Wed","Redwood City","CA",37.48644846,-122.2295321,"2020-02-12","2020-02-12 16:04:50",1,-1,561,58,"trashCan",0.442143827108858
1,"Broadway St","paper","Wed","Redwood City","CA",37.48644017,-122.2295328,"2020-02-12","2020-02-12 16:04:48",1,-1,562,58,"trashCan",1.12288668544322
1,"Broadway St","paper","Wed","Redwood City","CA",37.48644357,-122.2295189,"2020-02-12","2020-02-12 16:04:45",1,-1,563,58,"trashCan",0.967605321273532
1,"Broadway St","paper","Wed","Redwood City","CA",37.48642068,-122.2294971,"2020-02-12","2020-02-12 16:04:39",1,-1,564,59,"trashCan",3.16248545446775
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48618216,-122.2300871,"2020-02-11","2020-02-11 19:09:46",1,-1,565,38,"trashCan",26.5514826627332
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48613311,-122.2301374,"2020-02-11","2020-02-11 19:08:50",1,-1,566,79,"trashCan",22.4459929846041
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48615491,-122.230133,"2020-02-11","2020-02-11 19:08:48",1,-1,567,35,"recyclingCan",22.0781823061729
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48616359,-122.2301191,"2020-02-11","2020-02-11 19:08:44",1,-1,568,35,"recyclingCan",20.8130707146797
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48619041,-122.2300906,"2020-02-11","2020-02-11 19:08:34",1,-1,569,35,"recyclingCan",17.3733893075083
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48617602,-122.2300849,"2020-02-11","2020-02-11 19:08:09",1,-1,570,35,"recyclingCan",18.8840305421203
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48616635,-122.2300697,"2020-02-11","2020-02-11 19:07:56",1,-1,571,35,"recyclingCan",19.8410690903308
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48612868,-122.2301183,"2020-02-11","2020-02-11 19:07:32",1,-1,572,79,"trashCan",22.016500108231
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48628473,-122.2292065,"2020-02-11","2020-02-11 19:07:24",1,-1,573,16,"trashCan",3.52794060900473
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48613116,-122.2301456,"2020-02-11","2020-02-11 19:07:20",1,-1,574,79,"trashCan",22.2425493473607
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48611389,-122.2291428,"2020-02-11","2020-02-11 19:07:03",1,-1,575,15,"trashCan",4.57693946159393
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48609354,-122.2291544,"2020-02-11","2020-02-11 19:06:58",1,-1,576,15,"trashCan",5.02576335135474
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48608389,-122.2291616,"2020-02-11","2020-02-11 19:06:54",1,-1,577,15,"trashCan",5.54855936864645
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48606072,-122.2291687,"2020-02-11","2020-02-11 19:06:49",1,-1,578,13,"trashCan",6.22142308609424
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48612046,-122.2301488,"2020-02-11","2020-02-11 19:06:31",1,-1,579,79,"trashCan",21.0678464682352
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.48575804,-122.2290683,"2020-02-11","2020-02-11 19:06:13",1,-1,580,10,"trashCan",5.94363225461942
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.4861015,-122.2301153,"2020-02-11","2020-02-11 19:06:00",1,-1,581,79,"trashCan",19.0346724136839
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.4855663,-122.2290951,"2020-02-11","2020-02-11 19:05:48",1,-1,582,10,"trashCan",20.0669479083474
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48605628,-122.230085,"2020-02-11","2020-02-11 19:05:45",1,-1,583,79,"trashCan",14.658958095549
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48605051,-122.2300789,"2020-02-11","2020-02-11 19:05:40",1,-1,584,79,"trashCan",14.2380261860524
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48605157,-122.2301089,"2020-02-11","2020-02-11 19:05:36",1,-1,585,79,"trashCan",13.6246799121378
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48607514,-122.23008,"2020-02-11","2020-02-11 19:05:29",1,-1,586,79,"trashCan",16.7868915606378
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48609497,-122.2300865,"2020-02-11","2020-02-11 19:05:23",1,-1,587,79,"trashCan",18.7525676946106
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48609111,-122.2300979,"2020-02-11","2020-02-11 19:05:16",1,-1,588,79,"trashCan",18.1176015746284
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.48559711,-122.229089,"2020-02-11","2020-02-11 19:05:16",1,-1,589,10,"trashCan",16.7194034890861
1,"Middlefield Rd","food","Tue","Redwood City","CA",37.4856192,-122.2290987,"2020-02-11","2020-02-11 19:05:14",1,-1,590,10,"trashCan",14.9762441084906
1,"Middlefield Rd","food","Tue","Redwood City","CA",37.48563204,-122.229092,"2020-02-11","2020-02-11 19:05:11",1,-1,591,10,"trashCan",13.4568016143552
1,"Middlefield Rd","food","Tue","Redwood City","CA",37.48564902,-122.2290836,"2020-02-11","2020-02-11 19:05:06",1,-1,592,10,"trashCan",11.4807393249286
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48564548,-122.2290839,"2020-02-11","2020-02-11 19:05:03",1,-1,593,10,"trashCan",11.818533652589
1,"Middlefield Rd","food","Tue","Redwood City","CA",37.48564618,-122.2290805,"2020-02-11","2020-02-11 19:04:58",1,-1,594,10,"trashCan",11.5867134652421
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48570501,-122.2290923,"2020-02-11","2020-02-11 19:04:46",1,-1,595,10,"trashCan",8.04748597958855
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48570471,-122.2290637,"2020-02-11","2020-02-11 19:04:43",1,-1,596,10,"trashCan",5.82428966984012
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48579836,-122.2290305,"2020-02-11","2020-02-11 19:04:26",1,-1,597,10,"trashCan",7.45998099449028
1,"Broadway St","plastic","Tue","Redwood City","CA",37.48614549,-122.2301669,"2020-02-11","2020-02-11 19:04:21",1,-1,598,79,"trashCan",23.9663187290986
1,"Broadway St","plastic","Tue","Redwood City","CA",37.48616646,-122.230152,"2020-02-11","2020-02-11 19:04:18",1,-1,599,35,"recyclingCan",21.4432227638599
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.4858819,-122.2290617,"2020-02-11","2020-02-11 19:04:14",1,-1,600,10,"trashCan",17.1322256139245
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.48587335,-122.2290676,"2020-02-11","2020-02-11 19:03:54",1,-1,601,10,"trashCan",16.3804060412521
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48587351,-122.2290531,"2020-02-11","2020-02-11 19:03:48",1,-1,602,10,"trashCan",16.0352915939916
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48593669,-122.2290905,"2020-02-11","2020-02-11 19:03:41",1,-1,603,13,"trashCan",11.1176993993204
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.4859426,-122.2291023,"2020-02-11","2020-02-11 19:03:30",1,-1,604,13,"trashCan",9.91209218152742
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48598396,-122.2301515,"2020-02-11","2020-02-11 19:03:30",1,-1,605,79,"trashCan",6.03022617132883
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48596,-122.2291017,"2020-02-11","2020-02-11 19:03:25",1,-1,606,13,"trashCan",8.70103950705664
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48594066,-122.2301494,"2020-02-11","2020-02-11 19:03:19",1,-1,607,79,"trashCan",1.54380154320208
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48595011,-122.230107,"2020-02-11","2020-02-11 19:03:09",1,-1,608,79,"trashCan",3.40582781783607
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48601269,-122.2291109,"2020-02-11","2020-02-11 19:03:06",1,-1,609,7,"trashCan",4.44504652410606
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48603121,-122.2291719,"2020-02-11","2020-02-11 19:03:02",1,-1,610,13,"trashCan",2.96839687691677
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48598296,-122.2300376,"2020-02-11","2020-02-11 19:02:54",1,-1,611,79,"trashCan",10.5217628956514
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48598232,-122.2300338,"2020-02-11","2020-02-11 19:02:54",1,-1,612,79,"trashCan",10.7663003452845
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48629689,-122.2291398,"2020-02-11","2020-02-11 19:02:26",1,-1,613,16,"trashCan",6.59134297085632
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48597585,-122.230063,"2020-02-11","2020-02-11 19:02:25",1,-1,614,79,"trashCan",8.23134979598326
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48633066,-122.2291498,"2020-02-11","2020-02-11 19:02:22",1,-1,615,16,"trashCan",5.57202508992082
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48635298,-122.229169,"2020-02-11","2020-02-11 19:02:18",1,-1,616,16,"trashCan",5.45692297594419
1,"Middlefield Rd","plastic","Tue","Redwood City","CA",37.48636392,-122.2291588,"2020-02-11","2020-02-11 19:02:14",1,-1,617,16,"trashCan",6.96452656668047
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48600598,-122.2300458,"2020-02-11","2020-02-11 19:02:07",1,-1,618,79,"trashCan",11.5996292149793
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48601455,-122.2300456,"2020-02-11","2020-02-11 19:02:02",1,-1,619,79,"trashCan",12.3125888339616
1,"Middlefield Rd","plastic","Tue","Redwood City","CA",37.48636301,-122.2291765,"2020-02-11","2020-02-11 19:02:01",1,-1,620,16,"trashCan",5.97219662811281
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48601218,-122.2300422,"2020-02-11","2020-02-11 19:02:01",1,-1,621,79,"trashCan",12.3180802457088
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48636839,-122.2291681,"2020-02-11","2020-02-11 19:01:57",1,-1,622,16,"trashCan",6.86909652046063
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48599358,-122.2300274,"2020-02-11","2020-02-11 19:01:55",1,-1,623,79,"trashCan",11.9331589264637
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48637402,-122.2291769,"2020-02-11","2020-02-11 19:01:55",1,-1,624,16,"trashCan",7.04264151738523
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48637441,-122.2291904,"2020-02-11","2020-02-11 19:01:50",1,-1,625,16,"trashCan",6.67438009859943
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.4859885,-122.2300502,"2020-02-11","2020-02-11 19:01:47",1,-1,626,79,"trashCan",9.99218138013397
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48598285,-122.2300479,"2020-02-11","2020-02-11 19:01:46",1,-1,627,79,"trashCan",9.76625317033356
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48600932,-122.2300679,"2020-02-11","2020-02-11 19:01:36",1,-1,628,79,"trashCan",10.6376131455945
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48601858,-122.2300755,"2020-02-11","2020-02-11 19:01:35",1,-1,629,79,"trashCan",11.1511481835864
1,"Middlefield Rd","plastic","Tue","Redwood City","CA",37.48646173,-122.2291183,"2020-02-11","2020-02-11 19:01:26",1,-1,630,23,"recyclingCan",14.6827433791238
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48602898,-122.2300929,"2020-02-11","2020-02-11 19:01:25",1,-1,631,79,"trashCan",11.5663598765351
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48605669,-122.2300992,"2020-02-11","2020-02-11 19:01:17",1,-1,632,79,"trashCan",14.3589550429219
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.48652011,-122.2290168,"2020-02-11","2020-02-11 19:01:13",1,-1,633,8,"trashCan",14.1546228492116
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.48654195,-122.2289897,"2020-02-11","2020-02-11 19:01:10",1,-1,634,8,"trashCan",14.408639449672
1,"Broadway St","paper","Tue","Redwood City","CA",37.48655005,-122.2289028,"2020-02-11","2020-02-11 19:01:02",1,-1,635,9,"recyclingCan",16.485271935094
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.4865836,-122.228863,"2020-02-11","2020-02-11 19:00:55",1,-1,636,8,"trashCan",23.4476261961169
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48612749,-122.2300905,"2020-02-11","2020-02-11 19:00:42",1,-1,637,79,"trashCan",22.2063576705586
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48612722,-122.2300958,"2020-02-11","2020-02-11 19:00:41",1,-1,638,79,"trashCan",22.0947871651839
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.48654644,-122.2286369,"2020-02-11","2020-02-11 19:00:29",1,-1,639,8,"trashCan",43.845438991316
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48613233,-122.2300494,"2020-02-11","2020-02-11 19:00:26",1,-1,640,79,"trashCan",23.6636113030606
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.4861267,-122.2300547,"2020-02-11","2020-02-11 19:00:25",1,-1,641,79,"trashCan",22.9209666608808
1,"Broadway St","paper","Tue","Redwood City","CA",37.48652346,-122.2285913,"2020-02-11","2020-02-11 19:00:21",1,-1,642,9,"recyclingCan",43.732774711381
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48615462,-122.2300578,"2020-02-11","2020-02-11 19:00:21",1,-1,643,38,"trashCan",24.4382543690425
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48613995,-122.2300851,"2020-02-11","2020-02-11 19:00:13",1,-1,644,35,"recyclingCan",22.8648812792873
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48614135,-122.2301256,"2020-02-11","2020-02-11 19:00:08",1,-1,645,79,"trashCan",23.3822437583869
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.48617578,-122.2301202,"2020-02-11","2020-02-11 18:59:58",1,-1,646,35,"recyclingCan",19.5345916178376
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48618145,-122.2301154,"2020-02-11","2020-02-11 18:59:58",1,-1,647,79,"trashCan",27.8765995272744
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.48652826,-122.2284133,"2020-02-11","2020-02-11 18:59:57",1,-1,648,8,"trashCan",63.6904233950385
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.48654137,-122.2284038,"2020-02-11","2020-02-11 18:59:54",1,-1,649,8,"trashCan",64.3233775526926
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48621486,-122.2300661,"2020-02-11","2020-02-11 18:59:50",1,-1,650,38,"trashCan",24.6470758649614
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618757,-122.2300695,"2020-02-11","2020-02-11 18:59:47",1,-1,651,35,"recyclingCan",17.487974882025
1,"Broadway St","paper","Tue","Redwood City","CA",37.48657217,-122.2283689,"2020-02-11","2020-02-11 18:59:42",1,-1,652,9,"recyclingCan",62.4997652330679
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.4862392,-122.2300605,"2020-02-11","2020-02-11 18:59:40",1,-1,653,38,"trashCan",24.4637397741522
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48626681,-122.2300699,"2020-02-11","2020-02-11 18:59:34",1,-1,654,38,"trashCan",25.9629537455197
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48626483,-122.2300684,"2020-02-11","2020-02-11 18:59:33",1,-1,655,38,"trashCan",25.7750432008767
1,"Hamilton St","paper","Tue","Redwood City","CA",37.4862552,-122.2300416,"2020-02-11","2020-02-11 18:59:24",1,-1,656,35,"recyclingCan",10.0772974523105
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48629554,-122.2300642,"2020-02-11","2020-02-11 18:59:19",1,-1,657,35,"recyclingCan",5.49905680827062
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48631375,-122.230116,"2020-02-11","2020-02-11 18:59:12",1,-1,658,30,"trashCan",28.1046922079474
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48631134,-122.2300812,"2020-02-11","2020-02-11 18:59:11",1,-1,659,35,"recyclingCan",4.2083668404416
1,"Broadway St","paper","Tue","Redwood City","CA",37.48649844,-122.2286284,"2020-02-11","2020-02-11 18:59:10",1,-1,660,9,"recyclingCan",41.2711881101533
1,"Broadway St","paper","Tue","Redwood City","CA",37.48649231,-122.2286858,"2020-02-11","2020-02-11 18:59:07",1,-1,661,9,"recyclingCan",36.6874181324437
1,"Hamilton St","tobacco","Tue","Redwood City","CA",37.48628077,-122.2300823,"2020-02-11","2020-02-11 18:58:58",1,-1,662,38,"trashCan",27.4724658039907
1,"Broadway St","paper","Tue","Redwood City","CA",37.48651136,-122.2287661,"2020-02-11","2020-02-11 18:58:56",1,-1,663,9,"recyclingCan",29.3003751598201
1,"Broadway St","paper","Tue","Redwood City","CA",37.4865475,-122.2288438,"2020-02-11","2020-02-11 18:58:46",1,-1,664,9,"recyclingCan",21.467589423278
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48629605,-122.2300692,"2020-02-11","2020-02-11 18:58:44",1,-1,665,38,"trashCan",26.9878779943217
1,"Hamilton St","plastic","Tue","Redwood City","CA",37.4863377,-122.23005,"2020-02-11","2020-02-11 18:58:36",1,-1,666,35,"recyclingCan",1.13571703737352
1,"Broadway St","food","Tue","Redwood City","CA",37.48637757,-122.2300244,"2020-02-11","2020-02-11 18:58:32",1,-1,667,30,"trashCan",19.9951296211002
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.4866228,-122.2290466,"2020-02-11","2020-02-11 18:58:29",1,-1,668,9,"recyclingCan",2.89751480742067
1,"Middlefield Rd","paper","Tue","Redwood City","CA",37.48663019,-122.2290597,"2020-02-11","2020-02-11 18:58:26",1,-1,669,9,"recyclingCan",2.71264038898177
1,"Broadway St","paper","Tue","Redwood City","CA",37.48644526,-122.2299898,"2020-02-11","2020-02-11 18:58:17",1,-1,670,35,"recyclingCan",12.7115807609057
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.4864305,-122.2299576,"2020-02-11","2020-02-11 18:58:11",1,-1,671,30,"trashCan",15.5197223227888
1,"Broadway St","paper","Tue","Redwood City","CA",37.48644003,-122.2299653,"2020-02-11","2020-02-11 18:58:06",1,-1,672,35,"recyclingCan",13.4256704425051
1,"Broadway St","paper","Tue","Redwood City","CA",37.48643301,-122.2299843,"2020-02-11","2020-02-11 18:57:53",1,-1,673,35,"recyclingCan",11.8046662859783
1,"Broadway St","paper","Tue","Redwood City","CA",37.4863905,-122.2299749,"2020-02-11","2020-02-11 18:57:42",1,-1,674,35,"recyclingCan",9.00253842559325
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48713807,-122.2290985,"2020-02-11","2020-02-11 18:57:38",1,-1,675,21,"trashCan",30.7629704029711
1,"Broadway St","paper","Tue","Redwood City","CA",37.48639784,-122.2299413,"2020-02-11","2020-02-11 18:57:33",1,-1,676,35,"recyclingCan",11.9599472668816
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.4871421,-122.2290893,"2020-02-11","2020-02-11 18:57:32",1,-1,677,21,"trashCan",31.5265711163849
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48715547,-122.2290906,"2020-02-11","2020-02-11 18:57:24",1,-1,678,21,"trashCan",32.8055607092785
1,"Broadway St","plastic","Tue","Redwood City","CA",37.4864381,-122.2299493,"2020-02-11","2020-02-11 18:57:21",1,-1,679,35,"recyclingCan",14.1863617238203
1,"Broadway St","plastic","Tue","Redwood City","CA",37.48644237,-122.2299399,"2020-02-11","2020-02-11 18:57:14",1,-1,680,30,"trashCan",15.1021734736168
1,"Broadway St","plastic","Tue","Redwood City","CA",37.4864467,-122.229944,"2020-02-11","2020-02-11 18:57:09",1,-1,681,30,"trashCan",14.5024873031535
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.48726479,-122.2291399,"2020-02-11","2020-02-11 18:57:08",1,-1,682,21,"trashCan",42.8503236045129
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.4872637,-122.2291248,"2020-02-11","2020-02-11 18:57:05",1,-1,683,21,"trashCan",43.0598284662702
1,"Middlefield Rd","plastic","Tue","Redwood City","CA",37.48726714,-122.2291091,"2020-02-11","2020-02-11 18:57:02",1,-1,684,22,"recyclingCan",43.455525991115
1,"Middlefield Rd","plastic","Tue","Redwood City","CA",37.48734226,-122.2291369,"2020-02-11","2020-02-11 18:56:52",1,-1,685,22,"recyclingCan",50.8225624405891
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48734967,-122.2291687,"2020-02-11","2020-02-11 18:56:50",1,-1,686,21,"trashCan",51.6429856534103
1,"Middlefield Rd","tobacco","Tue","Redwood City","CA",37.48737213,-122.2292098,"2020-02-11","2020-02-11 18:56:41",1,-1,687,21,"trashCan",53.7425910307877
1,"Broadway St","paper","Tue","Redwood City","CA",37.48643504,-122.229926,"2020-02-11","2020-02-11 18:56:28",1,-1,688,35,"recyclingCan",15.4470793313948
1,"Broadway St","paper","Tue","Redwood City","CA",37.48644159,-122.2299221,"2020-02-11","2020-02-11 18:56:24",1,-1,689,30,"trashCan",16.0634075420558
1,"Broadway St","paper","Tue","Redwood City","CA",37.48744284,-122.2293537,"2020-02-11","2020-02-11 18:56:16",1,-1,690,22,"recyclingCan",61.198976670028
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.48735118,-122.2293883,"2020-02-11","2020-02-11 18:55:58",1,-1,691,21,"trashCan",52.7062244636218
1,"Broadway St","tobacco","Tue","Redwood City","CA",37.48736771,-122.229495,"2020-02-11","2020-02-11 18:55:49",1,-1,692,25,"trashCan",50.4415042147604
1,"Broadway St","paper","Tue","Redwood City","CA",37.48739216,-122.2295432,"2020-02-11","2020-02-11 18:55:43",1,-1,693,25,"trashCan",46.2215109476613
1,"Broadway St","paper","Tue","Redwood City","CA",37.48736377,-122.2297333,"2020-02-11","2020-02-11 18:55:25",1,-1,694,25,"trashCan",29.3817189203565
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48654698,-122.2299399,"2020-02-11","2020-02-11 18:55:11",1,-1,695,30,"trashCan",8.10873046449996
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48654617,-122.2299415,"2020-02-11","2020-02-11 18:55:10",1,-1,696,30,"trashCan",7.98263871782065
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48654648,-122.2299408,"2020-02-11","2020-02-11 18:55:10",1,-1,697,30,"trashCan",8.03837576544085
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48654571,-122.2299413,"2020-02-11","2020-02-11 18:55:09",1,-1,698,30,"trashCan",8.00839707334771
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48657957,-122.2299242,"2020-02-11","2020-02-11 18:54:44",1,-1,699,30,"trashCan",9.71927102205984
