itemsTagged,street,rubbishType,day,serverTimeStamp,city,state,lat,long
1,Broadway St,other,Tuesday,"2/11/2020, 5:20:29 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:20:21 PM",Redwood City,CA,37.4864454,-122.2298296
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:20:19 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:20:15 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:20:07 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:20:01 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:19:56 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:19:53 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:19:43 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:19:43 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:19:32 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:18:04 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:17:53 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:17:44 PM",Redwood City,CA,37.4865909,-122.229659
1,Middlefield Rd,paper,Tuesday,"2/11/2020, 5:17:42 PM",Redwood City,CA,37.48679577,-122.2291948
1,Middlefield Rd,paper,Tuesday,"2/11/2020, 5:17:41 PM",Redwood City,CA,37.4867954,-122.2292044
1,Middlefield Rd,other,Tuesday,"2/11/2020, 5:17:39 PM",Redwood City,CA,37.48679376,-122.2292054
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:17:38 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:17:38 PM",Redwood City,CA,37.48680098,-122.2292129
1,Broadway St,other,Tuesday,"2/11/2020, 5:17:32 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:17:28 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:17:21 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:17:07 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:16:49 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:16:44 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:16:37 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:16:31 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:16:24 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:16:02 PM",Redwood City,CA,37.48644421,-122.2299016
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:16:00 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:15:58 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,food,Tuesday,"2/11/2020, 5:15:35 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:15:28 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:15:27 PM",Redwood City,CA,37.4864504,-122.2299175
1,Broadway St,paper,Tuesday,"2/11/2020, 5:15:21 PM",Redwood City,CA,37.48644794,-122.2299206
1,Broadway St,other,Tuesday,"2/11/2020, 5:15:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:15:10 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:14:51 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:14:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:14:44 PM",Redwood City,CA,37.48641031,-122.2299795
1,Broadway St,paper,Tuesday,"2/11/2020, 5:14:40 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:14:40 PM",Redwood City,CA,37.48640716,-122.2299926
1,Hamilton St,paper,Tuesday,"2/11/2020, 5:14:29 PM",Redwood City,CA,37.48639101,-122.2300462
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:14:24 PM",Redwood City,CA,37.4865909,-122.229659
1,Hamilton St,paper,Tuesday,"2/11/2020, 5:14:06 PM",Redwood City,CA,37.48650273,-122.2300883
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:14:01 PM",Redwood City,CA,37.486521,-122.2300926
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:13:58 PM",Redwood City,CA,37.48654436,-122.2300943
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:13:54 PM",Redwood City,CA,37.48655357,-122.2301077
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:13:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:13:39 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:13:26 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:13:17 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:13:09 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:13:08 PM",Redwood City,CA,37.4865909,-122.229659
1,Hamilton St,tobacco,Tuesday,"2/11/2020, 5:12:55 PM",Redwood City,CA,37.48653085,-122.2300928
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:12:50 PM",Redwood City,CA,37.48656206,-122.2300783
1,Broadway St,other,Tuesday,"2/11/2020, 5:11:06 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:10:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:10:10 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:09:40 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:09:36 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:09:29 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:09:19 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:09:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:09:04 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:08:59 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:08:52 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:08:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:08:40 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:08:36 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:08:25 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:08:19 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:08:15 PM",Redwood City,CA,37.48652546,-122.2300682
1,Broadway St,other,Tuesday,"2/11/2020, 5:08:09 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:08:04 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:07:59 PM",Redwood City,CA,37.48653525,-122.230062
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:07:52 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:07:45 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:07:39 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:06:59 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:06:52 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:06:50 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:06:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:06:34 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:06:24 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:06:15 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:06:05 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:05:59 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:05:54 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:05:50 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:05:50 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:05:43 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:05:39 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:05:33 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:05:33 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:05:30 PM",Redwood City,CA,37.48650017,-122.2300457
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:05:24 PM",Redwood City,CA,37.48651052,-122.2300003
1,Broadway St,other,Tuesday,"2/11/2020, 5:05:22 PM",Redwood City,CA,37.4865909,-122.229659
1,Middlefield Rd,paper,Tuesday,"2/11/2020, 5:04:45 PM",Redwood City,CA,37.48683389,-122.2291625
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:04:29 PM",Redwood City,CA,37.48651012,-122.2298867
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:21 PM",Redwood City,CA,37.48647954,-122.2298674
1,Broadway St,other,Tuesday,"2/11/2020, 5:04:19 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:16 PM",Redwood City,CA,37.48648019,-122.2298658
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:14 PM",Redwood City,CA,37.48646089,-122.2298699
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:14 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:12 PM",Redwood City,CA,37.48647137,-122.2298637
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:08 PM",Redwood City,CA,37.48648336,-122.229855
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:03 PM",Redwood City,CA,37.48646189,-122.2298619
1,Broadway St,paper,Tuesday,"2/11/2020, 5:04:01 PM",Redwood City,CA,37.48644996,-122.2298683
1,Broadway St,other,Tuesday,"2/11/2020, 5:03:59 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:03:52 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:48 PM",Redwood City,CA,37.48647736,-122.2298006
1,Broadway St,other,Tuesday,"2/11/2020, 5:03:46 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:33 PM",Redwood City,CA,37.48649539,-122.2297432
1,Broadway St,food,Tuesday,"2/11/2020, 5:03:33 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:03:30 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:29 PM",Redwood City,CA,37.48649547,-122.2297441
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:25 PM",Redwood City,CA,37.48649939,-122.2297311
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:21 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:21 PM",Redwood City,CA,37.48650264,-122.2297094
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:11 PM",Redwood City,CA,37.48651904,-122.2296658
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:05 PM",Redwood City,CA,37.48649444,-122.2296781
1,Broadway St,paper,Tuesday,"2/11/2020, 5:03:02 PM",Redwood City,CA,37.4864868,-122.2296838
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:59 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:58 PM",Redwood City,CA,37.48648524,-122.2296942
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:57 PM",Redwood City,CA,37.4864745,-122.2297077
1,Broadway St,other,Tuesday,"2/11/2020, 5:02:55 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:02:51 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:49 PM",Redwood City,CA,37.48646371,-122.2296828
1,Broadway St,other,Tuesday,"2/11/2020, 5:02:48 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:43 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:38 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,food,Tuesday,"2/11/2020, 5:02:33 PM",Redwood City,CA,37.48646014,-122.2296211
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:31 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:25 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:02:20 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:02:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:16 PM",Redwood City,CA,37.48649556,-122.2295659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:08 PM",Redwood City,CA,37.48647701,-122.2295369
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:05 PM",Redwood City,CA,37.48647168,-122.2295301
1,Broadway St,paper,Tuesday,"2/11/2020, 5:02:04 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,plastic,Tuesday,"2/11/2020, 5:02:00 PM",Redwood City,CA,37.48647097,-122.2295239
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:54 PM",Redwood City,CA,37.48644467,-122.2295427
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:53 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:51 PM",Redwood City,CA,37.48646103,-122.2295449
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:49 PM",Redwood City,CA,37.48646072,-122.2295322
1,Broadway St,other,Tuesday,"2/11/2020, 5:01:43 PM",Redwood City,CA,37.4864423,-122.2294803
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:37 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:36 PM",Redwood City,CA,37.48648749,-122.229442
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:24 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,tobacco,Tuesday,"2/11/2020, 5:01:22 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:20 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Tuesday,"2/11/2020, 5:01:16 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,paper,Tuesday,"2/11/2020, 5:01:12 PM",Redwood City,CA,37.4865909,-122.229659
1,Broadway St,other,Monday,"2/10/2020, 9:32:50 PM",Redwood City,CA,37.48647857,-122.2295038
1,Broadway St,paper,Monday,"2/10/2020, 9:31:36 PM",Redwood City,CA,37.48649526,-122.2293035
1,Broadway St,paper,Monday,"2/10/2020, 9:31:13 PM",Redwood City,CA,37.48638652,-122.2292289
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:30:39 PM",Redwood City,CA,37.48620656,-122.2291167
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:30:37 PM",Redwood City,CA,37.48619352,-122.2291409
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:30:18 PM",Redwood City,CA,37.48621158,-122.229152
1,Middlefield Rd,other,Monday,"2/10/2020, 9:30:16 PM",Redwood City,CA,37.48622191,-122.2291442
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:29:32 PM",Redwood City,CA,37.48576439,-122.2291468
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:28:42 PM",Redwood City,CA,37.48551225,-122.2291013
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:28:18 PM",Redwood City,CA,37.48556987,-122.2290507
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:28:07 PM",Redwood City,CA,37.48554666,-122.2291862
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:27:41 PM",Redwood City,CA,37.48547192,-122.229173
1,Middlefield Rd,other,Monday,"2/10/2020, 9:27:31 PM",Redwood City,CA,37.48546197,-122.2292331
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:27:24 PM",Redwood City,CA,37.48551021,-122.2292442
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:27:23 PM",Redwood City,CA,37.48551197,-122.2292533
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:27:21 PM",Redwood City,CA,37.48552912,-122.2292442
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:27:08 PM",Redwood City,CA,37.48554762,-122.2292317
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:27:05 PM",Redwood City,CA,37.4855472,-122.2292163
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:26:47 PM",Redwood City,CA,37.48549857,-122.2291957
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:26:45 PM",Redwood City,CA,37.48551711,-122.2291909
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:26:43 PM",Redwood City,CA,37.48551107,-122.2292003
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:26:36 PM",Redwood City,CA,37.48549514,-122.2291906
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:26:31 PM",Redwood City,CA,37.4854919,-122.229162
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:26:24 PM",Redwood City,CA,37.4854692,-122.2290788
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:26:22 PM",Redwood City,CA,37.48547361,-122.2290693
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:26:18 PM",Redwood City,CA,37.48547873,-122.2290474
1,Middlefield Rd,other,Monday,"2/10/2020, 9:26:16 PM",Redwood City,CA,37.48548116,-122.2290427
1,Middlefield Rd,other,Monday,"2/10/2020, 9:26:13 PM",Redwood City,CA,37.48549515,-122.2290504
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:26:09 PM",Redwood City,CA,37.48553848,-122.2290503
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:26:06 PM",Redwood City,CA,37.48557187,-122.2290582
1,Middlefield Rd,other,Monday,"2/10/2020, 9:26:03 PM",Redwood City,CA,37.48630153,-122.2291061
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:26:02 PM",Redwood City,CA,37.48559798,-122.2290519
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:25:56 PM",Redwood City,CA,37.48564382,-122.2291103
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:25:53 PM",Redwood City,CA,37.48627605,-122.2291522
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:25:34 PM",Redwood City,CA,37.48550629,-122.2290772
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:25:22 PM",Redwood City,CA,37.48548481,-122.2290676
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:25:22 PM",Redwood City,CA,37.4854802,-122.229063
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:25:18 PM",Redwood City,CA,37.48548075,-122.2290533
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:25:14 PM",Redwood City,CA,37.48600676,-122.2291338
1,Middlefield Rd,other,Monday,"2/10/2020, 9:24:45 PM",Redwood City,CA,37.48565991,-122.229054
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:24:43 PM",Redwood City,CA,37.48568467,-122.2290614
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:24:30 PM",Redwood City,CA,37.48574749,-122.2290348
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:24:23 PM",Redwood City,CA,37.48581586,-122.2290749
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:24:21 PM",Redwood City,CA,37.48583077,-122.2290856
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:24:19 PM",Redwood City,CA,37.48582058,-122.2290631
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:24:05 PM",Redwood City,CA,37.4859087,-122.2290543
1,Middlefield Rd,plastic,Monday,"2/10/2020, 9:23:57 PM",Redwood City,CA,37.48602018,-122.2290974
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:23:52 PM",Redwood City,CA,37.48601582,-122.2291279
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:23:49 PM",Redwood City,CA,37.48629427,-122.2291763
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:23:49 PM",Redwood City,CA,37.48629381,-122.2291835
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:23:49 PM",Redwood City,CA,37.48603034,-122.2291654
1,Broadway St,plastic,Monday,"2/10/2020, 9:23:48 PM",Redwood City,CA,37.4863081,-122.2292261
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 9:23:37 PM",Redwood City,CA,37.48599353,-122.2290577
1,Broadway St,paper,Monday,"2/10/2020, 9:23:17 PM",Redwood City,CA,37.48606392,-122.2290425
1,Broadway St,other,Monday,"2/10/2020, 9:23:04 PM",Redwood City,CA,37.48611959,-122.2289925
1,Broadway St,tobacco,Monday,"2/10/2020, 9:22:59 PM",Redwood City,CA,37.486129,-122.2289992
1,Broadway St,tobacco,Monday,"2/10/2020, 9:22:52 PM",Redwood City,CA,37.48612842,-122.2290003
1,Broadway St,tobacco,Monday,"2/10/2020, 9:22:48 PM",Redwood City,CA,37.48629303,-122.2292206
1,Broadway St,food,Monday,"2/10/2020, 9:22:47 PM",Redwood City,CA,37.48627618,-122.229228
1,Broadway St,paper,Monday,"2/10/2020, 9:22:47 PM",Redwood City,CA,37.48629161,-122.2292125
1,Broadway St,tobacco,Monday,"2/10/2020, 9:22:46 PM",Redwood City,CA,37.48630634,-122.2292078
1,Broadway St,paper,Monday,"2/10/2020, 9:22:39 PM",Redwood City,CA,37.4863421,-122.2292019
1,Middlefield Rd,paper,Monday,"2/10/2020, 9:22:09 PM",Redwood City,CA,37.4864396,-122.2291404
1,Broadway St,paper,Monday,"2/10/2020, 9:21:47 PM",Redwood City,CA,37.48651431,-122.2294143
1,Broadway St,plastic,Monday,"2/10/2020, 9:21:29 PM",Redwood City,CA,37.48654714,-122.2295975
1,Broadway St,paper,Monday,"2/10/2020, 9:20:08 PM",Redwood City,CA,37.48646454,-122.2305151
1,Broadway St,other,Monday,"2/10/2020, 9:19:39 PM",Redwood City,CA,37.48638548,-122.2308998
1,Broadway St,paper,Monday,"2/10/2020, 9:19:37 PM",Redwood City,CA,37.48638647,-122.23089
1,Broadway St,other,Monday,"2/10/2020, 9:19:36 PM",Redwood City,CA,37.48638867,-122.230894
1,Broadway St,tobacco,Monday,"2/10/2020, 9:18:59 PM",Redwood City,CA,37.48637797,-122.2311945
1,Broadway St,paper,Monday,"2/10/2020, 9:17:14 PM",Redwood City,CA,37.48629871,-122.2318979
1,Broadway St,other,Monday,"2/10/2020, 9:16:36 PM",Redwood City,CA,37.48635875,-122.2319328
1,Broadway St,paper,Monday,"2/10/2020, 9:16:26 PM",Redwood City,CA,37.48634055,-122.231916
1,Broadway St,paper,Monday,"2/10/2020, 9:16:08 PM",Redwood City,CA,37.48639164,-122.23187
1,Broadway St,paper,Monday,"2/10/2020, 9:15:56 PM",Redwood City,CA,37.48637297,-122.2317916
1,Broadway St,other,Monday,"2/10/2020, 9:15:48 PM",Redwood City,CA,37.48639579,-122.2317532
1,Broadway St,other,Monday,"2/10/2020, 9:15:46 PM",Redwood City,CA,37.48640149,-122.2317492
1,Broadway St,tobacco,Monday,"2/10/2020, 9:15:33 PM",Redwood City,CA,37.4863919,-122.2317374
1,Broadway St,paper,Monday,"2/10/2020, 9:15:21 PM",Redwood City,CA,37.48640297,-122.231704
1,Broadway St,tobacco,Monday,"2/10/2020, 9:15:07 PM",Redwood City,CA,37.48639503,-122.231587
1,Broadway St,paper,Monday,"2/10/2020, 9:14:55 PM",Redwood City,CA,37.48639027,-122.2315088
1,Broadway St,paper,Monday,"2/10/2020, 9:14:35 PM",Redwood City,CA,37.48643295,-122.2314032
1,Broadway St,paper,Monday,"2/10/2020, 9:14:24 PM",Redwood City,CA,37.48644649,-122.2313555
1,Broadway St,tobacco,Monday,"2/10/2020, 9:14:19 PM",Redwood City,CA,37.48644829,-122.2313326
1,Broadway St,tobacco,Monday,"2/10/2020, 9:14:18 PM",Redwood City,CA,37.48644704,-122.2313302
1,Broadway St,paper,Monday,"2/10/2020, 9:14:13 PM",Redwood City,CA,37.48641442,-122.2313342
1,Broadway St,paper,Monday,"2/10/2020, 9:14:11 PM",Redwood City,CA,37.4864112,-122.2313392
1,Broadway St,tobacco,Monday,"2/10/2020, 9:13:57 PM",Redwood City,CA,37.48638542,-122.2313929
1,Broadway St,paper,Monday,"2/10/2020, 9:13:54 PM",Redwood City,CA,37.48638227,-122.2313857
1,Broadway St,other,Monday,"2/10/2020, 9:13:49 PM",Redwood City,CA,37.48641169,-122.2314045
1,Broadway St,paper,Monday,"2/10/2020, 9:13:32 PM",Redwood City,CA,37.48641184,-122.231361
1,Broadway St,plastic,Monday,"2/10/2020, 9:13:21 PM",Redwood City,CA,37.48648294,-122.2307179
